BOROUGH,NEIGHBORHOOD,ADDRESS,ZIP CODE,GEOCODING_STATUS
1,MIDTOWN WEST,"200 CENTRAL PARK SOUTH, 16J",10019,Not_NYC_Result
1,MIDTOWN WEST,"200 CENTRAL PARK SOUTH, 17H",10019,Not_NYC_Result
1,MIDTOWN WEST,"200 CENTRAL PARK SOUTH, 19DEF",10019,Not_NYC_Result
1,MIDTOWN WEST,"200 CENTRAL PARK SOUTH, 19K",10019,Not_NYC_Result
1,MIDTOWN WEST,"200 CENTRAL PARK SOUTH, 20C",10019,Not_NYC_Result
1,MIDTOWN WEST,"200 CENTRAL PARK SOUTH, 20DEF",10019,Not_NYC_Result
1,MIDTOWN WEST,"200 CENTRAL PARK SOUTH, 20G",10019,Not_NYC_Result
1,MIDTOWN WEST,"200 CENTRAL PARK SOUTH, 33A",10019,Not_NYC_Result
1,MIDTOWN WEST,"200 CENTRAL PARK SOUTH, 3C",10019,Not_NYC_Result
1,MIDTOWN WEST,"200 CENTRAL PARK SOUTH, 3H",10019,Not_NYC_Result
1,MIDTOWN WEST,"200 CENTRAL PARK SOUTH, 5K",10019,Not_NYC_Result
1,MIDTOWN WEST,"200 CENTRAL PARK SOUTH, 7J",10019,Not_NYC_Result
1,MIDTOWN WEST,"200 CENTRAL PARK SOUTH, 7Q",10019,Not_NYC_Result
1,MIDTOWN WEST,"200 CENTRAL PARK SOUTH, 8K",10019,Not_NYC_Result
1,MIDTOWN WEST,"200 CENTRAL PARK SOUTH, 9L",10019,Not_NYC_Result
1,MIDTOWN WEST,"210 CENTRAL PARK SOUTH, 12A/B",10019,Not_NYC_Result
1,MIDTOWN WEST,"210 CENTRAL PARK SOUTH, 14A",10019,Not_NYC_Result
1,MIDTOWN WEST,"210 CENTRAL PARK SOUTH, 15B-C",10019,Not_NYC_Result
1,MIDTOWN WEST,"210 CENTRAL PARK SOUTH, 23C/D",10019,Not_NYC_Result
1,MIDTOWN WEST,"210 CENTRAL PARK SOUTH, 23CD",10019,Not_NYC_Result
1,MIDTOWN WEST,"210 CENTRAL PARK SOUTH, 4B",10019,Not_NYC_Result
1,MIDTOWN WEST,"325 WEST 52 STREET, 3B",10019,Not_NYC_Result
1,MIDTOWN WEST,"317 WEST 54TH STREET, 2E",10019,Not_NYC_Result
1,MIDTOWN WEST,"310 W 55TH STREET, 3B",10019,Not_NYC_Result
1,MIDTOWN WEST,"310 WEST 55TH STREET, 1-J",10019,Not_NYC_Result
1,MIDTOWN WEST,"310 WEST 55TH STREET, 3JK",10019,Not_NYC_Result
1,MIDTOWN WEST,"340 WEST 55TH STREET, 10B",10019,Not_NYC_Result
1,MIDTOWN WEST,"357 WEST 55TH STREET, 4D",10019,Not_NYC_Result
1,MIDTOWN WEST,"345 WEST 55TH, 6D",10019,Not_NYC_Result
1,MIDTOWN WEST,"315 WEST 55 ST, 1E",10019,Not_NYC_Result
1,MIDTOWN WEST,"315 WEST 55TH ST, 1F",10019,Not_NYC_Result
1,MIDTOWN WEST,"315 WEST 55TH STREET, 2F",10019,Not_NYC_Result
1,MIDTOWN WEST,"315 WEST 55TH STREET, 3D",10019,Not_NYC_Result
1,MIDTOWN WEST,"310 W 56TH ST, 6C",10019,Not_NYC_Result
1,MIDTOWN WEST,"310 W 56TH, 7F",10019,Not_NYC_Result
1,MIDTOWN WEST,"310 WEST 56TH STREET, 10E",10019,Not_NYC_Result
1,MIDTOWN WEST,"310 WEST 56TH STREET, 2D",10019,Not_NYC_Result
1,MIDTOWN WEST,"310 WEST 56TH STREET, 5C",10019,Not_NYC_Result
1,MIDTOWN WEST,"310 WEST 56TH STREET, 6F",10019,Not_NYC_Result
1,MIDTOWN WEST,"310 WEST 56TH STREET, 6J",10019,Not_NYC_Result
1,MIDTOWN WEST,"310 WEST 56TH STREET, 9A",10019,Not_NYC_Result
1,MIDTOWN WEST,"310 WEST 56TH STREET, 9J",10019,Not_NYC_Result
1,MIDTOWN WEST,"310 WEST 56TH STREET, PHC",10019,Not_NYC_Result
1,MIDTOWN WEST,"314 WEST 56TH STREET, 1-A",10019,Not_NYC_Result
1,MIDTOWN WEST,"314 WEST 56TH STREET, 1D",10019,Not_NYC_Result
1,MIDTOWN WEST,"314 WEST 56TH STREET, 1E",10019,Not_NYC_Result
1,MIDTOWN WEST,"314 WEST 56TH STREET, 3C",10019,Not_NYC_Result
1,MIDTOWN WEST,"314 WEST 56TH STREET, 5D",10019,Not_NYC_Result
1,MIDTOWN WEST,"350 WEST 56TH STREET, 3A",10019,Not_NYC_Result
1,MIDTOWN WEST,"352 W 56TH ST, 2B",10019,Not_NYC_Result
1,MIDTOWN WEST,"352 W 56TH ST, 4B",10019,Not_NYC_Result
1,MIDTOWN WEST,"30 WEST 60 ST, 8PN",10019,Not_NYC_Result
1,MIDTOWN WEST,"30 WEST 60 STREET, 8DN",10019,Not_NYC_Result
1,MIDTOWN WEST,"30 WEST 60 STREET, 9F",10019,Not_NYC_Result
1,MIDTOWN WEST,"30 WEST 60TH STREET, 10XY",10019,Not_NYC_Result
1,MIDTOWN WEST,"30 WEST 60TH STREET, 12-N",10019,Not_NYC_Result
1,MIDTOWN WEST,"30 WEST 60TH STREET, 12YN",10019,Not_NYC_Result
1,MIDTOWN WEST,"30 WEST 60TH STREET, 14K",10019,Not_NYC_Result
1,MIDTOWN WEST,"30 WEST 60TH STREET, 15DN",10019,Not_NYC_Result
1,MIDTOWN WEST,"30 WEST 60TH STREET, 15H",10019,Not_NYC_Result
1,MIDTOWN WEST,"30 WEST 60TH STREET, 3EN",10019,Not_NYC_Result
1,MIDTOWN WEST,"30 WEST 60TH STREET, 8CN",10019,Not_NYC_Result
1,MIDTOWN WEST,"30 WEST 60TH STREET, 8L",10019,Not_NYC_Result
1,MIDTOWN WEST,"30 WEST 60TH STREET, 9UT-N",10019,Not_NYC_Result
1,MIDTOWN WEST,"30 WEST 60TH, 8-YN",10019,Not_NYC_Result
1,MIDTOWN WEST,"345 WEST 58 ST, 11N/S",10019,Not_NYC_Result
1,MIDTOWN WEST,"345 WEST 58TH ST, 11SS",10019,Not_NYC_Result
1,MIDTOWN WEST,"345 WEST 58TH STREET, 10KS",10019,Not_NYC_Result
1,MIDTOWN WEST,"345 WEST 58TH STREET, 10MS",10019,Not_NYC_Result
1,MIDTOWN WEST,"345 WEST 58TH STREET, 3NS",10019,Not_NYC_Result
1,MIDTOWN WEST,"345 WEST 58TH STREET, 4U",10019,Not_NYC_Result
1,MIDTOWN WEST,"345 WEST 58TH STREET, 4W",10019,Not_NYC_Result
1,MIDTOWN WEST,"345 WEST 58TH STREET, 7MS",10019,Not_NYC_Result
1,MIDTOWN WEST,"45 WEST 54TH STREET, 10B",10019,Not_NYC_Result
1,MIDTOWN WEST,"45 WEST 54TH STREET, 1112D",10019,Not_NYC_Result
1,MIDTOWN WEST,"45 WEST 54TH STREET, 2E",10019,Not_NYC_Result
1,MIDTOWN WEST,"35 WEST 54TH STREET, 7",10019,Not_NYC_Result
1,MIDTOWN WEST,"35 WEST 54TH STREET, 9",10019,Not_NYC_Result
1,MIDTOWN WEST,"25 W 54TH ST, 6C",10019,Not_NYC_Result
1,MIDTOWN WEST,"17 W. 54TH ST., PHA",10019,Not_NYC_Result
1,MIDTOWN WEST,"17 WEST 54 STREET, 4B",10019,Not_NYC_Result
1,MIDTOWN WEST,"17 WEST 54TH ST, 9C",10019,Not_NYC_Result
1,MIDTOWN WEST,"17 WEST 54TH STREET, 10C",10019,Not_NYC_Result
1,MIDTOWN WEST,"17 WEST 54TH STREET, 10F",10019,Not_NYC_Result
1,MIDTOWN WEST,"17 WEST 54TH STREET, 2F",10019,Not_NYC_Result
1,MIDTOWN WEST,"17 WEST 54TH STREET, PHA",10019,Not_NYC_Result
1,MIDTOWN WEST,"17 WEST 54TH STREET, SR3",10019,Not_NYC_Result
1,MIDTOWN WEST,"17 WEST 54TH STREET, SR4",10019,Not_NYC_Result
1,MIDTOWN WEST,"17 WEST 54TH, 3C",10019,Not_NYC_Result
1,MIDTOWN WEST,"24 WEST 55TH STREET, 10B",10019,Not_NYC_Result
1,MIDTOWN WEST,"24 WEST 55TH STREET, 11B",10019,Not_NYC_Result
1,MIDTOWN WEST,"24 WEST 55TH STREET, PH-D",10019,Not_NYC_Result
1,MIDTOWN WEST,"27 WEST 55TH STREET, 61",10019,Not_NYC_Result
1,MIDTOWN WEST,"150 WEST 51, 9-17",10019,Not_NYC_Result
1,MIDTOWN WEST,"150 WEST 51ST STREET, 10-6",10019,Not_NYC_Result
1,MIDTOWN WEST,"150 WEST 51ST STREET, 14-5",10019,Not_NYC_Result
1,MIDTOWN WEST,"150 WEST 51ST, 15-20",10019,Not_NYC_Result
1,MIDTOWN WEST,"150 WEST 51ST STREET, 17-7",10019,Not_NYC_Result
1,MIDTOWN WEST,"150 WEST 51ST STREET, 17-9",10019,Not_NYC_Result
1,MIDTOWN WEST,"150 WEST 51ST STREET, 18-3",10019,Not_NYC_Result
1,MIDTOWN WEST,"150 WEST 51ST STREET, 20-3",10019,Not_NYC_Result
1,MIDTOWN WEST,"135 WEST 52ND STREET, 10C",10019,Not_NYC_Result
1,MIDTOWN WEST,"135 WEST 52ND STREET, 24A",10019,Not_NYC_Result
1,MIDTOWN WEST,"135 WEST 52 STREET, 31C",10019,Not_NYC_Result
1,MIDTOWN WEST,"135 WEST 52ND ST, PH3",10019,Not_NYC_Result
1,MIDTOWN WEST,"159 WEST 53RD STREET, 14A",10019,Not_NYC_Result
1,MIDTOWN WEST,"159 WEST 53RD STREET, 14B",10019,Not_NYC_Result
1,MIDTOWN WEST,"159 WEST 53RD STREET, 15H",10019,Not_NYC_Result
1,MIDTOWN WEST,"159 WEST 53RD STREET, 17D",10019,Not_NYC_Result
1,MIDTOWN WEST,"159 WEST 53RD STREET, 18B",10019,Not_NYC_Result
1,MIDTOWN WEST,"159 WEST 53RD STREET, 21F",10019,Not_NYC_Result
1,MIDTOWN WEST,"159 WEST 53RD STREET, 22A",10019,Not_NYC_Result
1,MIDTOWN WEST,"159 WEST 53 STREET, 28E",10019,Not_NYC_Result
1,MIDTOWN WEST,"159 WEST 53RD STREET, 28F",10019,Not_NYC_Result
1,MIDTOWN WEST,"159 WEST 53RD STREET, 35A",10019,Not_NYC_Result
1,MIDTOWN WEST,"159 WEST 53 STREET, 35F",10019,Not_NYC_Result
1,MIDTOWN WEST,"159 WEST 53RD STREET, 36B",10019,Not_NYC_Result
1,MIDTOWN WEST,"112 WEST 56TH STREET, 19N",10019,Not_NYC_Result
1,MIDTOWN WEST,"150 WEST 56TH STREET, 2803",10019,Not_NYC_Result
1,MIDTOWN WEST,"150 WEST 56TH STREET, 2810",10019,Not_NYC_Result
1,MIDTOWN WEST,"150 WEST 56TH STREET, 3009",10019,Not_NYC_Result
1,MIDTOWN WEST,"150 WEST 56TH STREET, 3108",10019,Not_NYC_Result
1,MIDTOWN WEST,"150 WEST 56TH STREET, 3109",10019,Not_NYC_Result
1,MIDTOWN WEST,"150 WEST 56TH STREET, 3207",10019,Not_NYC_Result
1,MIDTOWN WEST,"150 WEST 56TH STREET, 3503",10019,Not_NYC_Result
1,MIDTOWN WEST,"150 WEST 56TH STREET, 3510",10019,Not_NYC_Result
1,MIDTOWN WEST,"150 WEST 56 STREET, 3612",10019,Not_NYC_Result
1,MIDTOWN WEST,"150 WEST 56TH STREET, 4003",10019,Not_NYC_Result
1,MIDTOWN WEST,"150 WEST 56TH STREET, 4502",10019,Not_NYC_Result
1,MIDTOWN WEST,"150 WEST 56 STREET, 4802",10019,Not_NYC_Result
1,MIDTOWN WEST,"150 WEST 56TH STREET, 5502",10019,Not_NYC_Result
1,MIDTOWN WEST,"150 WEST 56TH STREET, 5504",10019,Not_NYC_Result
1,MIDTOWN WEST,"150 WEST 56 STREET, 5903",10019,Not_NYC_Result
1,MIDTOWN WEST,"150 WEST 56TH STREET, 6303",10019,Not_NYC_Result
1,MIDTOWN WEST,"150 WEST 56TH STREET, 6701",10019,Not_NYC_Result
1,MIDTOWN WEST,"150 WEST 56TH STREET, 7103",10019,Not_NYC_Result
1,MIDTOWN WEST,"146 WEST 57 STREET, 49A",10019,Not_NYC_Result
1,MIDTOWN WEST,"146 WEST 57TH STREET, 52A",10019,Not_NYC_Result
1,MIDTOWN WEST,"146 WEST 57TH STREET, 57A",10019,Not_NYC_Result
1,MIDTOWN WEST,"146 WEST 57TH STREET, 69A",10019,Not_NYC_Result
1,MIDTOWN WEST,"146 WEST 57 STREET, 39B",10019,Not_NYC_Result
1,MIDTOWN WEST,"146 WEST 57 STREET, 45B",10019,Not_NYC_Result
1,MIDTOWN WEST,"146 WEST 57TH STREET, 51B",10019,Not_NYC_Result
1,MIDTOWN WEST,"146 WEST 57TH STREET, 56C",10019,Not_NYC_Result
1,MIDTOWN WEST,"146 WEST 57TH STREET, 58C",10019,Not_NYC_Result
1,MIDTOWN WEST,"146 WEST 57 STREET, 62-T",10019,Not_NYC_Result
1,MIDTOWN WEST,"146 WEST 57TH STREET, 37D",10019,Not_NYC_Result
1,MIDTOWN WEST,"146 WEST 57TH STREET, 48D",10019,Not_NYC_Result
1,MIDTOWN WEST,"146 WEST 57TH STREET, 58D",10019,Not_NYC_Result
1,MIDTOWN WEST,"146 WEST 57TH STREET, 40E",10019,Not_NYC_Result
1,MIDTOWN WEST,"146 WEST 57TH STREET, 44E",10019,Not_NYC_Result
1,MIDTOWN WEST,"146 WEST 57 STREET, 51E",10019,Not_NYC_Result
1,MIDTOWN WEST,"146 WEST 57 STREET, 62E",10019,Not_NYC_Result
1,MIDTOWN WEST,"146 WEST 57TH STREET, 34F",10019,Not_NYC_Result
1,MIDTOWN WEST,"146 WEST 57TH STREET, 45F",10019,Not_NYC_Result
1,MIDTOWN WEST,"146 WEST 57TH STREET, 46F",10019,Not_NYC_Result
1,MIDTOWN WEST,"111 WEST 56TH STREET, 34C",10019,Not_NYC_Result
1,MIDTOWN WEST,"111 WEST 56TH STREET, 34K",10019,Not_NYC_Result
1,MIDTOWN WEST,"123 WEST 56TH STREET, 34L",10019,Not_NYC_Result
1,MIDTOWN WEST,"111 WEST 56TH STREET, 35A",10019,Not_NYC_Result
1,MIDTOWN WEST,"123 WEST 56TH STREET, 35A",10019,Not_NYC_Result
1,MIDTOWN WEST,"123 WEST 56TH STREET, 35F",10019,Not_NYC_Result
1,MIDTOWN WEST,"123 WEST 56TH STREET, 35K",10019,Not_NYC_Result
1,MIDTOWN WEST,"123 WEST 56TH STREET, 35L",10019,Not_NYC_Result
1,MIDTOWN WEST,"123 WEST 56TH STREET, 36A",10019,Not_NYC_Result
1,MIDTOWN WEST,"123 WEST 56TH STREET, 36B",10019,Not_NYC_Result
1,MIDTOWN WEST,"123 WEST 56TH STREET, 36C",10019,Not_NYC_Result
1,MIDTOWN WEST,"123 WEST 56TH STREET, 36F",10019,Not_NYC_Result
1,MIDTOWN WEST,"123 WEST 56TH STREET, 36H",10019,Not_NYC_Result
1,MIDTOWN WEST,"123 WEST 56TH STREET, 36I",10019,Not_NYC_Result
1,MIDTOWN WEST,"123 WEST 56TH STREET, 36L",10019,Not_NYC_Result
1,MIDTOWN WEST,"123 WEST 56TH STREET, 37C",10019,Not_NYC_Result
1,MIDTOWN WEST,"123 WEST 56TH STREET, 37F",10019,Not_NYC_Result
1,MIDTOWN WEST,"111 WEST 56TH STREET, 37G",10019,Not_NYC_Result
1,MIDTOWN WEST,"123 WEST 56TH STREET, 37H",10019,Not_NYC_Result
1,MIDTOWN WEST,"123 WEST 56TH STREET, 37I",10019,Not_NYC_Result
1,MIDTOWN WEST,"123 WEST 56TH STREET, 37L",10019,Not_NYC_Result
1,MIDTOWN WEST,"111 WEST 56TH STREET, 38G",10019,Not_NYC_Result
1,MIDTOWN WEST,"111 WEST 56TH STREET, 38H",10019,Not_NYC_Result
1,MIDTOWN WEST,"123 WEST 56TH STREET, 39D",10019,Not_NYC_Result
1,MIDTOWN WEST,"123 WEST 56TH STREET, 39E",10019,Not_NYC_Result
1,MIDTOWN WEST,"123 WEST 56TH STREET, 39F",10019,Not_NYC_Result
1,MIDTOWN WEST,"123 WEST 56TH STREET, 39G",10019,Not_NYC_Result
1,MIDTOWN WEST,"123 WEST 56TH STREET, 39H",10019,Not_NYC_Result
1,MIDTOWN WEST,"111 WEST 56TH STREET, 39I",10019,Not_NYC_Result
1,MIDTOWN WEST,"111 WEST 56TH STREET, 40D",10019,Not_NYC_Result
1,MIDTOWN WEST,"123 WEST 56TH STREET, 40E",10019,Not_NYC_Result
1,MIDTOWN WEST,"123 WEST 56TH STREET, 40G",10019,Not_NYC_Result
1,MIDTOWN WEST,"123 WEST 56TH STREET, 40H",10019,Not_NYC_Result
1,MIDTOWN WEST,"123 WEST 56TH STREET, 41C",10019,Not_NYC_Result
1,MIDTOWN WEST,"123 WEST 56TH STREET, 41D",10019,Not_NYC_Result
1,MIDTOWN WEST,"171 WEST 57 ST, 8C",10019,Not_NYC_Result
1,MIDTOWN WEST,"171 WEST 57TH STREET, 10A",10019,Not_NYC_Result
1,MIDTOWN WEST,"100 WEST 58TH STREET, 4A",10019,Not_NYC_Result
1,MIDTOWN WEST,"100 WEST 58TH STREET, 4E",10019,Not_NYC_Result
1,MIDTOWN WEST,"100 WEST 58TH STREET, 5H",10019,Not_NYC_Result
1,MIDTOWN WEST,"157 WEST 57, 39B",10019,Not_NYC_Result
1,MIDTOWN WEST,"157 WEST 57TH STREET, 48A",10019,Not_NYC_Result
1,MIDTOWN WEST,"157 WEST 57TH ST, 51A",10019,Not_NYC_Result
1,MIDTOWN WEST,"157 WEST 57TH STREET, 62A",10019,Not_NYC_Result
1,MIDTOWN WEST,"157 WEST 57TH STREET, 86",10019,Not_NYC_Result
1,MIDTOWN WEST,"111 WEST 57TH STREET, 11A",10019,Not_NYC_Result
1,MIDTOWN WEST,"111 WEST 57TH STREET, 12N",10019,Not_NYC_Result
1,MIDTOWN WEST,"111 WEST 57TH STREET, 12S",10019,Not_NYC_Result
1,MIDTOWN WEST,"111 WEST 57TH STREET, 26",10019,Not_NYC_Result
1,MIDTOWN WEST,"111 WEST 57 STREET, 27",10019,Not_NYC_Result
1,MIDTOWN WEST,"111 WEST 57TH STREET, 30",10019,Not_NYC_Result
1,MIDTOWN WEST,"111 WEST 57TH STREET, 31",10019,Not_NYC_Result
1,MIDTOWN WEST,"111 WEST 57 STREET, 33",10019,Not_NYC_Result
1,MIDTOWN WEST,"111 WEST 57 STREET, 49",10019,Not_NYC_Result
1,MIDTOWN WEST,"111 WEST 57TH STREET, 50",10019,Not_NYC_Result
1,MIDTOWN WEST,"111 WEST 57TH STREET, 56",10019,Not_NYC_Result
1,MIDTOWN WEST,"111 WEST 57TH STREET, 65",10019,Not_NYC_Result
1,MIDTOWN WEST,"111 WEST 57TH STREET, 66",10019,Not_NYC_Result
1,MIDTOWN WEST,"111 WEST 57 STREET, 68",10019,Not_NYC_Result
1,MIDTOWN WEST,"111 WEST 57 STREET, 70",10019,Not_NYC_Result
1,MIDTOWN WEST,"111 WEST 57TH STREET, PT 72",10019,Not_NYC_Result
1,MIDTOWN WEST,"160 CENTRAL PARK SOUTH, 1020",10019,Not_NYC_Result
1,MIDTOWN WEST,"160 CENTRAL PARK SOUTH, 1029",10019,Not_NYC_Result
1,MIDTOWN WEST,"160 CENTRAL PARK SOUTH, 1132",10019,Not_NYC_Result
1,MIDTOWN WEST,"160 CENTRAL PARK SOUTH, 1151",10019,Not_NYC_Result
1,MIDTOWN WEST,"160 CENTRAL PARK SOUTH, 3503",10019,Not_NYC_Result
1,MIDTOWN WEST,"160 CENTRAL PARK SOUTH, 4001",10019,Not_NYC_Result
1,MIDTOWN WEST,"160 CENTRAL PARK SOUTH, 3505",10019,Not_NYC_Result
1,MIDTOWN WEST,"160 CENTRAL PARK SOUTH, 1834",10019,Not_NYC_Result
1,MIDTOWN WEST,"106 CENTRAL PARK SOUTH, 4F",10019,Not_NYC_Result
1,MIDTOWN WEST,"106 CENTRAL PARK SOUTH, 4J",10019,Not_NYC_Result
1,MIDTOWN WEST,"106 CENTRAL PARK SOUTH, 5B",10019,Not_NYC_Result
1,MIDTOWN WEST,"106 CENTRAL PARK SOUTH, 5H",10019,Not_NYC_Result
1,MIDTOWN WEST,"106 CENTRAL PARK SOUTH, 5I",10019,Not_NYC_Result
1,MIDTOWN WEST,"106 CENTRAL PARK SOUTH, 5J",10019,Not_NYC_Result
1,MIDTOWN WEST,"106 CENTRAL PARK SOUTH, 6E",10019,Not_NYC_Result
1,MIDTOWN WEST,"106 CENTRAL PARK SOUTH, 9G",10019,Not_NYC_Result
1,MIDTOWN WEST,"106 CENTRAL PARK SOUTH, 11C",10019,Not_NYC_Result
1,MIDTOWN WEST,"106 CENTRAL PARK SOUTH, 12I",10019,Not_NYC_Result
1,MIDTOWN WEST,"106 CENTRAL PARK SOUTH, 20M",10019,Not_NYC_Result
1,MIDTOWN WEST,"106 CENTRAL PARK SOUTH, 29B",10019,Not_NYC_Result
1,MIDTOWN WEST,"106 CENTRAL PARK SOUTH, 30B",10019,Not_NYC_Result
1,MIDTOWN WEST,"100 CENTRAL PARK SOUTH, 3E",10019,Not_NYC_Result
1,MIDTOWN WEST,"100 CENTRAL PARK SOUTH, 10A",10019,Not_NYC_Result
1,MIDTOWN WEST,"247 WEST 46TH STREET, 1102",10036,Not_NYC_Result
1,MIDTOWN WEST,"247 WEST 46 STREET, 1201",10036,Not_NYC_Result
1,MIDTOWN WEST,"247 WEST 46TH STREET, 1506",10036,Not_NYC_Result
1,MIDTOWN WEST,"247 WEST 46TH STREET, 1606",10036,Not_NYC_Result
1,MIDTOWN WEST,"247 WEST 46TH STREET, 3102",10036,Not_NYC_Result
1,MIDTOWN WEST,"247 WEST 46TH STREET, 3302",10036,Not_NYC_Result
1,MIDTOWN WEST,"247 WEST 46TH STREET, 3405",10036,Not_NYC_Result
1,MIDTOWN WEST,"247 WEST 46TH STREET, 3605",10036,Not_NYC_Result
1,MIDTOWN WEST,"1600 BROADWAY, 9A",10019,Not_NYC_Result
1,MIDTOWN WEST,"1600 BROADWAY, 10F",10019,Not_NYC_Result
1,MIDTOWN WEST,"1600 BROADWAY, 11A",10019,Not_NYC_Result
1,MIDTOWN WEST,"1600 BROADWAY, 15F",10019,Not_NYC_Result
1,MIDTOWN WEST,"1600 BROADWAY, 16A",10019,Not_NYC_Result
1,MIDTOWN WEST,"1600 BROADWAY, 19D",10019,Not_NYC_Result
1,MIDTOWN WEST,"1600 BROADWAY, 20C",10019,Not_NYC_Result
1,MIDTOWN WEST,"1600 BROADWAY, 21A",10019,Not_NYC_Result
1,MIDTOWN WEST,"1600 BROADWAY, 21G",10019,Not_NYC_Result
1,MIDTOWN WEST,"1600 BROADWAY, PH5B",10019,Not_NYC_Result
1,MIDTOWN WEST,"230 WEST 56TH STREET, 50B",10019,Not_NYC_Result
1,MIDTOWN WEST,"230 WEST 56 STREET, 53B",10019,Not_NYC_Result
1,MIDTOWN WEST,"230 WEST 56TH STREET, 56F",10019,Not_NYC_Result
1,MIDTOWN WEST,"230 WEST 56 STREET, 65B",10019,Not_NYC_Result
1,MIDTOWN WEST,"230 WEST 56TH STREET, 68C",10019,Not_NYC_Result
1,MIDTOWN WEST,"217 WEST 57TH STREET, 33D",10019,Not_NYC_Result
1,MIDTOWN WEST,"217 WEST 57TH STREET, 34D",10019,Not_NYC_Result
1,MIDTOWN WEST,"217 WEST 57TH STREET, 35F",10019,Not_NYC_Result
1,MIDTOWN WEST,"217 WEST 57TH STREET, 36D",10019,Not_NYC_Result
1,MIDTOWN WEST,"217 WEST 57TH STREET, 39B",10019,Not_NYC_Result
1,MIDTOWN WEST,"217 WEST 57TH STREET, 45B",10019,Not_NYC_Result
1,MIDTOWN WEST,"217 WEST 57TH STREET, 60W",10019,Not_NYC_Result
1,MIDTOWN WEST,"217 WEST 57TH STREET, 62E",10019,Not_NYC_Result
1,MIDTOWN WEST,"217 WEST 57TH STREET, 65N",10019,Not_NYC_Result
1,MIDTOWN WEST,"217 WEST 57TH STREET, 65E",10019,Not_NYC_Result
1,MIDTOWN WEST,"217 WEST 57TH STREET, 67E",10019,Not_NYC_Result
1,MIDTOWN WEST,"217 WEST 57TH STREET, 68E",10019,Not_NYC_Result
1,MIDTOWN WEST,"217 WEST 57TH STREET, 69W",10019,Not_NYC_Result
1,MIDTOWN WEST,"217 WEST 57TH STREET, 69N",10019,Not_NYC_Result
1,MIDTOWN WEST,"217 WEST 57TH STREET, 70E",10019,Not_NYC_Result
1,MIDTOWN WEST,"217 WEST 57TH STREET, 78W",10019,Not_NYC_Result
1,MIDTOWN WEST,"217 WEST 57TH STREET, 79E",10019,Not_NYC_Result
1,MIDTOWN WEST,"217 WEST 57TH STREET, 80E",10019,Not_NYC_Result
1,MIDTOWN WEST,"217 WEST 57TH STREET, 81E",10019,Not_NYC_Result
1,MIDTOWN WEST,"217 WEST 57TH STREET, 82E",10019,Not_NYC_Result
1,MIDTOWN WEST,"217 WEST 57TH STREET, 83E",10019,Not_NYC_Result
1,MIDTOWN WEST,"217 WEST 57TH STREET, 86E",10019,Not_NYC_Result
1,MIDTOWN WEST,"217 WEST 57TH STREET, 87E",10019,Not_NYC_Result
1,MIDTOWN WEST,"217 WEST 57TH STREET, 88E",10019,Not_NYC_Result
1,MIDTOWN WEST,"217 WEST 57TH STREET, 89E",10019,Not_NYC_Result
1,MIDTOWN WEST,"217 WEST 57TH STREET, 90E",10019,Not_NYC_Result
1,MIDTOWN WEST,"217 WEST 57TH STREET, 91W",10019,Not_NYC_Result
1,MIDTOWN WEST,"217 WEST 57TH STREET, 91E",10019,Not_NYC_Result
1,MIDTOWN WEST,"220 CENTRAL PARK SOUTH, 18A",10019,Not_NYC_Result
1,MIDTOWN WEST,"220 CENTRAL PARK SOUTH, 19B",10019,Not_NYC_Result
1,MIDTOWN WEST,"220 CENTRAL PARK SOUTH, 23C",10019,Not_NYC_Result
1,MIDTOWN WEST,"220 CENTRAL PARK SOUTH, 24B",10019,Not_NYC_Result
1,MIDTOWN WEST,"220 CENTRAL PARK SOUTH, 24C",10019,Not_NYC_Result
1,MIDTOWN WEST,"220 CENTRAL PARK SOUTH, 39A",10019,Not_NYC_Result
1,MIDTOWN WEST,"220 CENTRAL PARK SOUTH, 45A",10019,Not_NYC_Result
